,id,group,category,images,size,colour,season,price,made_in,clothes_care,brand
535, _ 0594/604,Niña,Camisetas,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"9,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
536, _ 2335/117,Niña,Camisetas,4,6 años (116 cm)-13-14 años (164 cm),4,Primavera-Verano,"4,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
537, _ 2926/600,Niña,Camisetas,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"9,95",PORTUGAL,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
538, _ 0673/187,Niña,Camisetas,4,6-7 años (120 cm)-13-14 años (164 cm),1,Primavera-Verano,"7,95",CAMBOYA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
539, _ 8574/602,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),3,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
540, _ 2675/605,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"12,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
541, _ 6608/600,Niña,Camisa,6,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
542, _ 1160/337,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
543, _ 2658/604,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",MARRUECOS,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - No usar secadora,Zara
544, _ 8574/607,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"22,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
545, _ 4514/602,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"12,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - No usar secadora,Zara
546, _ 5796/600,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",INDIA,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
547, _ 9929/601,Niña,Camisa,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",VIETNAM,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
548, _ 1116/275,Niña,Camisa,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
549, _ 1889/604,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"12,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
550, _ 1141/330,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
551, _ 1033/095,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"25,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
552,NULL,Niña,Camisa,0,NULL,1,Primavera-Verano,"19,95",NULL,NULL - NULL - NULL - NULL - NULL,Zara
553, _ 1306/492,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"12,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
554, _ 5854/600,Niña,Camisa,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"29,95",CHINA,Lavar a mano max 30ºC - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
555, _ 5520/602,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"22,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
556, _ 1381/613,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",INDIA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
557, _ 1167/080,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
558, _ 1141/123,Niña,Camisa,7,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
559, _ 6048/601,Niña,Camisa,5,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"15,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
560, _ 5770/607,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",INDIA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
561, _ 0340/600,Niña,Camisa,5,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"12,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
562, _ 6608/603,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",PORTUGAL,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
563, _ 1323/423,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
564, _ 3182/600,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"22,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
565, _ 1299/384,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
566,NULL,Niña,Camisa,0,NULL,1,Primavera-Verano,"19,95",NULL,NULL - NULL - NULL - NULL - NULL,Zara
567, _ 2553/600,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"5,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
568, _ 9632/600,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - No usar secadora,Zara
569, _ 1223/375,Niña,Camisa,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
570, _ 8727/604,Niña,Camisa,6,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 200 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
571, _ 2674/601,Niña,Camisa,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
572, _ 1381/610,Niña,Camisa,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",INDIA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
573, _ 5072/707,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
574, _ 2553/601,Niña,Jeans,4,8 años (128 cm)-13-14 años (164 cm),2,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - No usar secadora,Zara
575, _ 3333/807,Niña,Jeans,7,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"22,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
576, _ 4806/709,Niña,Jeans,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",PAKISTÁN,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
577, _ 5862/600,Niña,Jeans,6,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
578, _ 9252/600,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),3,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
579, _ 5252/623,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
580, _ 5252/706,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
581, _ 6751/606,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",PAKISTÁN,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
582, _ 5862/615,Niña,Jeans,4,8 años (128 cm)-13-14 años (164 cm),3,Primavera-Verano,"17,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
583, _ 3333/801,Niña,Jeans,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",PAKISTÁN,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
584, _ 5252/700,Niña,Jeans,3,6 años (116 cm)-13-14 años (164 cm),4,Primavera-Verano,"15,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
585, _ 7147/600,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"15,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
586, _ 5252/701,Niña,Jeans,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
587, _ 5072/606,Niña,Jeans,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"22,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
588, _ 9252/605,Niña,Jeans,6,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
589,NULL,Niña,Jeans,0,NULL,1,Primavera-Verano,"25,95",NULL,NULL - NULL - NULL - NULL - NULL,Zara
590, _ 9252/604,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
591, _ 5072/610,Niña,Jeans,5,8 años (128 cm)-13-14 años (164 cm),2,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
592, _ 4152/610,Niña,Jeans,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
593, _ 6751/602,Niña,Jeans,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",PAKISTÁN,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
594, _ 8527/700,Niña,Jeans,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",PAKISTÁN,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
595, _ 5520/600,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
596, _ 4676/601,Niña,Jeans,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
597, _ 3333/802,Niña,Jeans,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"17,95",PAKISTÁN,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
598, _ 5072/600,Niña,Jeans,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
599, _ 4302/622,Niña,Jeans,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
600, _ 5862/610,Niña,Jeans,4,8 años (128 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
601, _ 0071/102,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),4,Primavera-Verano,"4,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
602, _ 0673/184,Niña,Pantalones,4,6-7 años (120 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",CAMBOYA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
603, _ 4886/750,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),3,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
604, _ 4424/604,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"5,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
605, _ 1288/391,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),3,Primavera-Verano,"19,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
606, _ 5770/610,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",INDIA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - No limpieza en seco - No usar secadora,Zara
607, _ 7878/600,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"12,95",PORTUGAL,Lavar a mano max 30ºC - No usar lejía / blanqueador - No planchar - No limpieza en seco - No usar secadora,Zara
608, _ 1248/380,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
609, _ 0722/101,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),5,Primavera-Verano,"4,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
610, _ 7245/160,Niña,Pantalones,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",CHINA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
611,NULL,Niña,Pantalones,0,NULL,1,Primavera-Verano,"17,95",NULL,NULL - NULL - NULL - NULL - NULL,Zara
612, _ 0673/185,Niña,Pantalones,4,6-7 años (120 cm)-13-14 años (164 cm),1,Primavera-Verano,"12,95",CAMBOYA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
613, _ 4424/605,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"5,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
614, _ 3402/115,Niña,Pantalones,8,6 años (116 cm)-13-14 años (164 cm),5,Primavera-Verano,"17,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
615, _ 5862/615,Niña,Pantalones,4,8 años (128 cm)-13-14 años (164 cm),3,Primavera-Verano,"17,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
616, _ 7147/602,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",BANGLADESH,Lavar a máquina max. 40ºC centrifugado corto - No usar lejía / blanqueador - Planchar máximo 150 º C - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
617, _ 4772/100,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"5,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - No planchar - Lim.Seco tetracloroetileno - No usar secadora,Zara
618, _ 0673/186,Niña,Pantalones,4,6-7 años (120 cm)-13-14 años (164 cm),1,Primavera-Verano,"9,95",CAMBOYA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
619, _ 2488/602,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"17,95",CHINA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
620, _ 1279/474,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),4,Primavera-Verano,"17,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
621, _ 1203/334,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"19,95",MARRUECOS,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - No usar secadora,Zara
622, _ 1165/638,Niña,Pantalones,2,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"15,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
623, _ 5862/604,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),3,Primavera-Verano,"19,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
624, _ 1044/109,Niña,Pantalones,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"10,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
625, _ 0071/103,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"4,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
626, _ 8696/701,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"9,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
627, _ 0071/137,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"5,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
628, _ 0071/126,Niña,Pantalones,5,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"10,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
629, _ 7878/601,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"12,95",PORTUGAL,Lavar a mano max 30ºC - No usar lejía / blanqueador - No planchar - No limpieza en seco - No usar secadora,Zara
630, _ 9006/671,Niña,Pantalones,3,6 años (116 cm)-13-14 años (164 cm),2,Primavera-Verano,"9,95",TURQUÍA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - No usar secadora,Zara
631, _ 0071/123,Niña,Pantalones,4,6 años (116 cm)-13-14 años (164 cm),1,Primavera-Verano,"5,95",BANGLADESH,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - Lim.Seco tetracloroetileno - Se puede usar secadora temperatura reducida,Zara
632, _ 0673/191,Niña,Pantalones,3,6-7 años (120 cm)-13-14 años (164 cm),1,Primavera-Verano,"12,95",CAMBOYA,Lavar a máquina max. 30ºC. Centrifugado corto - No usar lejía / blanqueador - Planchar máximo 110ºC  - No limpieza en seco - Se puede usar secadora temperatura reducida,Zara
